Usuario_ID,Nombre_cancion,diff_F_min,diff_F_max,diff_F_prom,diff_F_mediana,diff_P10,diff_P90,diff_rango,diff_rango_efectivo,label
U010,Limonar - Greeicy,2.7829,284.8878,132.9242,130.4853,116.064,154.4118,297.236,38.3477,0
U081,Por si acaso no regreso - Celia Cruz,29.3507,167.5397,10.2879,39.0589,5.1577,257.5962,99.7026,252.4385,0
U044,Mentira - Greeicy,52.0011,255.1352,59.9999,28.9913,142.7301,20.7058,324.1831,122.0243,0
U025,Si pudiera - Manuel Medrano,67.5389,550.5052,27.0747,28.9082,12.1955,8.2329,713.6423,3.9626,1
U074,Te quiero tanto - Kevin Kaarl,68.8065,398.2215,6.9931,62.9423,12.9861,24.2629,494.7494,37.2489,1
U091,Vamonos a marte - Kevin Kaarl,50.0176,51.5847,34.8593,6.4753,7.2033,66.0949,43.7059,58.8915,1
U085,Sin miedo a nada - Alex Ubago,80.9332,202.9211,16.8353,25.8134,46.8994,77.1302,389.8935,124.0297,1
U069,Diamonds - Rihanna,84.5936,379.7402,1.1855,19.2412,43.5145,135.3055,460.693,91.791,1
U094,San lucas - Kevin Kaarl,60.8547,92.0193,3.3196,10.4299,8.792,42.9653,9.5846,34.1733,1
U042,Tres veces te engañe - Paquita la del barrio,84.0393,170.2992,52.3057,123.038,0.5469,14.9085,35.3883,14.3616,1
U085,Gitana - Shakira,68.1073,252.4759,90.202,71.2436,67.8072,85.6299,426.6224,17.8227,0
U082,My love mine all mine - Mitski,38.438,383.4794,49.9568,6.4822,54.8191,32.1483,488.1376,22.6708,1
U012,Estos celos - Vicente Fernandez,32.7597,479.0657,84.9703,110.6265,134.436,126.5788,582.1155,7.8573,0
U010,Vamonos a marte - Kevin Kaarl,41.4318,90.2429,44.6698,31.4836,37.6366,61.206,33.68,23.5693,1
U014,Treat you better - Shawn Mendes,84.5936,401.3153,28.4269,33.8758,18.4859,20.4923,497.3322,38.9783,1
U055,Taco placero - Paquita la del barrio,59.0821,115.8395,56.1786,62.6265,29.4489,86.9729,213.8789,116.4217,0
U050,Just friends - Amy Winehouse,80.7043,385.1341,4.008,7.881,28.8123,7.4044,465.616,21.4079,1
U070,Quedate - Manuel Medrano,56.7316,30.4579,20.8441,32.4517,55.5397,56.067,136.9223,0.5273,1
U083,Me arrepiento - Alex Ubago,84.5936,7.2425,62.3426,68.4152,67.7936,11.9053,86.8292,55.8883,1
U037,Thriller - Michael Jackson,62.7244,576.8647,117.56,100.2079,10.5437,133.0735,664.307,143.6172,0
U092,You know i'm no good - Amy Winehouse,3.1859,39.6359,35.2842,20.3468,68.0727,204.2027,35.0927,272.2754,0
U111,Sangre para derramar - Milo J,60.2767,92.1107,175.1492,187.3249,42.6586,235.5571,251.8635,192.8985,0
U077,The girl is mine - Michael Jackson,32.3816,30.6091,50.8915,60.2641,21.8878,56.0677,1.7725,77.9555,1
U099,Dead women - Mitski,69.5775,341.2867,66.949,77.2593,50.1133,184.8415,397.9275,234.9548,0
U050,Mercy - Shawn Mendes,84.5936,234.0139,22.8386,14.5112,27.6483,26.0396,318.3851,53.6879,1
U025,Si hay algo - Josean Log,67.5389,182.2712,21.1578,16.0826,69.7052,29.9468,345.4083,39.7585,1
U047,Los besos - Greeicy,58.0341,260.298,19.1174,8.284,16.4111,37.5507,317.3043,53.9618,1
U079,Stronger than me - Amy Winehouse,3.2249,561.9132,188.6331,170.3622,146.8918,15.5071,567.7561,131.3847,0
U098,Mujeres divinas - Vicente Fernandez,84.5936,1.8621,62.4679,42.9308,6.3542,55.5311,89.8268,49.1769,1
U059,Alguien como tu - Josean Log,63.4427,136.2038,74.7616,90.7098,103.3446,84.0889,74.9288,19.2557,0
U102,Para siempre - Vicente Fernandez,84.5936,351.3215,124.4111,126.926,42.3382,362.5887,294.9107,320.2505,0
U022,Estos celos - Vicente Fernandez,41.8354,119.0427,53.4892,55.6463,33.3443,87.6827,56.1893,121.0272,1
U098,Ya para que - Greeicy,20.6897,503.7038,62.5359,67.9639,137.3763,67.0202,527.7646,70.3561,0
U095,In my blood - Shawn Mendes,55.411,397.7457,25.6775,14.6408,56.8709,56.9378,452.1167,113.8086,1
U010,Quiero + - Greeicy,41.8107,539.7576,133.8694,145.2761,95.8412,131.1025,596.6994,35.2612,0
U054,Loba - Shakira,84.5936,270.0563,9.5169,31.1257,5.7097,20.6533,334.7441,14.9436,1
U069,Que le den candela - Celia Cruz,25.8139,361.3417,12.6041,56.6785,74.3709,117.3979,383.5148,43.027,0
U070,Amor viejo - Kevin Kaarl,56.7316,134.7713,9.1253,27.6819,6.0531,91.0434,241.2357,84.9903,1
U013,Ultraviolence - Lana del rey,52.7759,294.9463,106.1203,138.6003,1.653,157.2685,362.7912,158.9216,0
U109,Beso - Josean Log,65.0651,65.6563,60.7307,64.0316,28.3453,10.2609,51.7767,18.0844,1
U008,Bajo el agua - Manuel Medrano,23.3973,295.0339,53.7068,55.6916,4.4964,256.5279,291.0079,252.0314,0
U094,MAI - Milo J,60.4758,354.2615,4.2035,13.2311,16.8451,79.1768,455.4865,62.3318,1
U093,Dont stop the music - Rihanna,79.2373,233.244,34.1302,12.0181,111.6123,12.8546,259.8646,124.4669,1
U046,Mujeres divinas - Vicente Fernandez,73.1014,67.1035,2.8451,9.3757,26.209,54.7069,169.0994,28.4979,1
U004,Te quiero tanto - Kevin Kaarl,67.138,441.1224,10.3577,11.2317,18.8175,76.3866,579.9363,57.5691,1
U097,Sin miedo a nada - Alex Ubago,43.9037,159.678,46.1521,26.211,15.7346,77.99,215.593,93.7245,1
U110,Si pudiera - Manuel Medrano,77.6194,462.1045,68.4583,63.7794,66.6924,126.9956,558.6184,60.3032,0
U041,Love on the brain - Rihanna,84.5936,138.8276,47.5457,47.489,91.7602,184.2977,206.0334,276.0579,0
U029,West coast - Lana del rey,76.8581,149.4641,42.8534,32.8358,94.6906,69.9404,224.0571,164.631,0
U021,Bad - Michael Jackson,53.3478,206.0476,52.7008,68.1965,28.2692,78.877,113.3333,107.1461,0
U029,First love late spring - Mitski,82.3671,110.5359,73.3655,31.5539,100.0944,44.2181,30.4339,55.8763,1
U052,Soltera - Shakira,66.8761,482.339,126.2964,135.3003,93.706,197.6447,625.8603,103.9386,0
U108,A gritos de esperanza - Alex Ubago,65.4091,304.7845,62.6938,96.0891,38.9536,305.011,273.1209,266.0574,0
U094,Para siempre - Vicente Fernandez,60.8547,24.7029,16.7134,38.6013,25.6462,89.4268,76.901,115.073,1
U051,Send my love - Adele,66.4719,55.1564,8.2964,26.6265,1.8608,359.698,47.4527,361.5588,0
U107,You da one - Rihanna,72.1148,377.5828,119.9248,89.9578,114.5944,138.0329,460.8856,23.4385,0
U003,Lo hecho esta hecho - Shakira,48.1568,355.0986,109.7639,107.0296,81.9278,35.0527,394.6032,46.8751,0
U053,Promise - Laufey,74.3209,327.6365,16.3231,18.4237,54.0985,3.3779,376.4963,50.7206,1
U105,Dame tu aire - Alex Ubago,82.6143,388.9794,143.3497,168.178,16.6791,188.221,333.7746,171.5418,0
U045,Dont stop the music - Rihanna,68.1531,184.5869,12.5737,12.6235,66.8878,125.6096,191.9594,192.4974,1
U038,Promise - Laufey,60.5,496.1228,84.8164,73.7104,20.5862,36.8643,557.709,16.2781,0
U066,Mercy - Shawn Mendes,79.5647,105.3869,55.0816,52.2975,32.7901,372.4519,143.918,339.6618,0
U079,Vamonos a marte - Kevin Kaarl,45.5286,111.5184,50.0135,13.1538,52.9455,99.8598,56.9219,152.8053,1
U083,Quedate - Manuel Medrano,84.5936,68.0749,64.2749,51.0128,96.3223,35.4481,25.9968,60.8742,1
U037,Just friends - Amy Winehouse,58.8351,527.3713,100.9329,74.5344,82.1652,21.4923,610.9243,60.6729,0
U056,Tierra - Josean Log,15.0001,342.9738,9.6774,32.4954,24.9967,23.3826,334.5005,48.3793,1
U110,Summertime sadness - Lana del rey,76.8594,553.0677,61.0685,49.5387,6.2318,9.5545,648.8216,3.3227,0
U103,No me culpes por sentir - Kevin Kaarl,75.6635,128.6087,29.9482,40.6931,12.2354,14.1078,52.6442,1.8724,1
U006,Loba - Shakira,76.6242,323.3003,48.5841,15.983,0.2274,110.1122,388.6618,110.3396,0
U063,Fragile - Laufey,41.5219,159.6315,41.6729,36.6461,7.3345,84.3187,78.406,76.9842,1
U049,Cheque al portamor - Melendi,53.9884,20.2817,47.3259,59.0752,4.8086,22.0995,106.2438,17.2909,1
U023,Bajo el agua - Manuel Medrano,84.5936,201.1369,135.8024,119.2041,63.2272,247.5757,116.0772,184.3484,0
U050,Los besos - Greeicy,58.0341,270.9593,10.9542,33.5545,53.0573,28.1706,328.7711,24.8866,1
U119,Young and beautiful - Lana del rey ,53.6847,236.5413,0.2144,1.4319,48.9514,100.9948,187.1016,149.9462,1
U092,Easy on me - Adele,60.5392,420.8495,99.152,74.5211,57.6077,59.5476,473.6596,117.1553,0
U108,Alguien como tu - Josean Log,65.788,253.1137,108.7567,129.1326,119.0146,350.8299,221.0712,231.8153,0
U107,Si supieras - Kevin Kaarl,72.1148,21.562,33.4452,31.7387,11.5719,42.8262,61.7407,54.3981,1
U006,Stitches - Shawn Mendes,76.6242,16.6299,22.8988,38.0584,90.8097,247.8648,48.7316,157.0552,0
U012,Caminando por la vida - Melendi,32.7597,37.6738,54.7009,91.9406,42.7062,147.5347,65.376,104.8285,0
U077,Bad - Michael Jackson,32.3816,491.7512,164.1048,170.5497,100.7983,102.952,524.1328,2.1538,0
U054,Set fire to the rain - Adele,62.6929,319.5497,5.568,15.5363,48.0697,32.9196,362.3368,80.9893,1
U014,Never be alone - Shawn Mendes,84.5936,554.1504,83.0541,113.9253,42.8179,28.1221,650.1672,14.6958,0
U052,Para siempre - Vicente Fernandez,66.8761,16.7032,10.336,30.2097,41.818,76.3306,126.8181,118.1486,1
U043,I am - Milo J,65.4256,546.6837,9.8925,18.5574,26.4092,93.0679,689.2663,66.6588,0
U038,Pierdeme el respeto - Paquita la del barrio,60.5,77.2183,12.3551,11.785,116.6073,20.0697,138.8045,96.5376,1
U079,When we were young - Adele,45.9075,470.95,192.2249,178.2016,110.0213,44.2051,525.9254,65.8162,0
U007,Brooklyn baby - Lana del rey,34.3583,626.211,151.2299,151.6892,110.1655,213.4033,759.5082,103.2379,0
U065,La vida es un carnaval - Celia Cruz,11.4635,433.5901,84.5441,90.5766,73.7136,175.1485,440.0212,248.8621,0
U109,Niño - Milo J,58.7321,104.4992,9.9683,6.6217,13.8084,91.3678,6.6008,77.5594,1
U091,Los besos - Greeicy,23.837,458.1787,137.3484,137.6294,114.9296,113.9904,527.2888,0.9392,0
U104,There's nothing holding me back - Shawn Mendes,33.0441,187.2503,34.5266,53.9118,5.6136,60.8716,159.4809,55.2581,1
U099,Los consejos - Greeicy,80.1763,127.8387,31.8821,27.835,36.2257,112.3449,60.5991,148.5707,1
U050,Man down - Rihanna,31.422,82.9074,14.6272,16.1929,40.6198,71.0889,114.1069,30.4691,1
U024,Only girl - Rihanna,66.7768,204.3849,15.0817,16.1354,37.9459,108.3777,60.2455,146.3235,1
U056,Pierdeme el respeto - Paquita la del barrio,15.0001,23.7841,17.742,45.5019,34.5221,99.0892,32.2574,133.6113,1
U070,Chachacha - Josean log,56.7316,59.9959,63.5344,56.593,34.5746,11.5433,166.4603,23.0312,1
U063,Too sad to dance - Jung Kook,40.7575,267.8606,12.7757,16.4704,4.473,20.7437,185.8707,25.2166,1
U080,Lover girl - Laufey,95.6483,379.6664,74.5124,66.0775,56.0805,139.8583,255.4049,195.9389,0
U072,Rie y llora - Celia Cruz,35.4087,274.9897,14.7236,23.4416,65.9728,462.3564,72.6685,528.3292,0
U019,A gritos de esperanza - Alex Ubago,65.5753,5.606,61.3951,62.5294,19.7145,26.6482,169.5509,6.9337,1
U077,Where have you been - Rihanna,32.3816,498.0637,168.5522,160.2573,146.7891,58.5092,530.4453,88.2799,0
U079,In a lake portuguese -  Mitski,40.6965,436.7149,106.8235,86.231,101.2213,124.8817,405.0862,226.103,0
U046,San lucas - Kevin Kaarl,73.1014,128.2031,8.0899,29.8335,21.3444,64.0403,26.2072,42.6959,1
U003,Somedoy - Jung Kook,65.834,50.4631,15.7424,28.4189,1.194,95.152,6.7187,96.346,1
U037,West coast - Lana del rey,57.2154,311.4784,42.98,12.1473,64.4097,112.2641,393.4117,176.6738,0
U052,Donde nadie pueda ir - Manuel Medrano,66.8761,296.6084,29.2104,15.4649,0.6733,14.7964,440.1297,15.4697,1
U004,Soltera - Shakira,67.138,490.0177,139.1297,152.6107,111.0924,177.2906,628.8316,66.1981,0
U103,La distancia - Manuel Medrano,75.6635,382.1289,8.9869,12.7035,5.266,30.2484,563.3818,24.9824,1
U097,Te quiero tanto - Kevin Kaarl,43.9037,385.5547,18.7393,7.8352,16.4924,110.091,441.4697,126.5834,1
U074,Mercy - Shawn Mendes,68.8065,377.2929,59.3801,59.6547,20.2571,60.5892,473.8208,40.332,0
U046,Doma - Josean log,73.1014,322.9735,11.485,6.3235,74.8084,48.3025,424.9694,26.506,1
U088,Milagrosa - Milo J,51.5083,584.0427,26.9891,27.6457,1.8385,63.3407,659.4801,61.5022,0
U047,Still with you - Jung Kook,84.5936,423.9662,17.3474,19.0233,21.456,7.7596,507.5319,29.2154,1
U021,Someone like you - Adele,36.3473,127.219,6.7285,2.0188,40.475,166.6674,17.5042,207.1424,1
U105,Man down - Rihanna,29.4427,57.6165,28.4778,60.1363,86.3434,52.4909,55.5834,138.8343,1
U031,Si supieras - Kevin Kaarl,76.1597,52.2715,15.8646,36.0648,17.809,9.057,234.1251,8.752,1
U083,Doma - Josean log,84.5936,285.2048,33.4637,13.7138,101.7261,15.1635,379.2765,86.5627,1
U063,Stitches - Shawn Mendes,41.9008,121.563,23.6352,2.5098,75.483,22.7785,202.4096,98.2614,1
U031,Yo vivire (I will survive) - Celia Cruz,68.5728,609.6836,96.6793,57.6861,101.4866,179.2689,783.9502,77.7822,0
U003,Yes or no - Jung Kook,78.3979,111.4129,12.1287,3.9198,24.9146,166.4648,41.6672,191.3795,1
U100,Mercy - Shawn Mendes,60.9263,414.5565,72.8316,106.4555,42.87,145.4617,541.0549,102.5916,0
U063,Top of the world - Shawn Mendes,41.9008,283.2935,48.6932,45.0141,99.3906,39.4868,364.1401,138.8774,0
U091,Que pides tu - Alex Ubago,50.3965,61.2361,33.6411,24.2921,11.2409,7.1371,34.4334,4.1039,1
U047,Soltera - Shakira,84.5936,293.1765,47.7234,30.4861,5.2628,24.896,376.7422,30.1586,1
U018,A gritos de esperanza - Alex Ubago,80.0184,382.0475,157.2303,148.1331,51.4246,418.3975,350.4876,366.9729,0
U032,Set fire to the rain - Adele,53.4727,461.3445,87.9171,95.2663,145.9747,101.2653,514.8172,247.24,0
U046,When we were young - Adele,73.1014,477.982,132.3806,115.1201,50.7648,137.458,579.9779,86.6932,0
U118,Quiero + - Greeicy,52.0939,598.3814,135.6277,122.4036,94.2949,116.1415,743.7394,21.8466,0
U053,Rie y llora - Celia Cruz,44.5183,327.6365,7.0686,38.0896,59.1233,33.4972,346.6937,92.6205,1
U093,Me enamore - Shakira,17.1976,102.4543,57.5054,51.9213,58.5824,4.5813,67.0352,54.0011,1
U106,Mujeres divinas - Vicente Fernandez,54.3983,71.5706,27.7228,31.722,8.5952,36.1323,148.2402,44.7275,1
U091,Cinnamon girl - Lana del rey,40.2354,400.7828,192.3766,161.752,89.4102,237.8793,486.2912,148.469,0
U063,Stronger than me - Amy Winehouse,7.2316,267.8606,50.9413,57.2933,5.992,106.9582,137.8815,100.9662,0
U009,Quiero + - Greeicy,84.5936,314.5062,106.2863,126.1865,128.8944,257.446,385.8421,128.5516,0
U014,Lover girl - Laufey,22.6085,522.9495,20.2044,33.8758,73.0518,11.4238,511.7642,84.4757,1
U088,Donde nadie pueda ir - Manuel Medrano,62.9902,267.5224,32.2304,26.6045,9.617,64.6151,354.4418,54.9981,1
U019,Amor viejo - Kevin Kaarl,65.9542,123.8714,8.8831,21.7455,16.2213,45.2865,299.4072,29.0652,1
U092,Cinnamon girl - Lana del rey,50.3781,199.7854,95.9447,56.7274,56.3333,59.5476,242.4344,115.8809,0
U018,Rolling in the deep - Adele,80.3973,242.3679,19.0497,11.4286,48.5722,192.2234,274.3067,240.7956,0
U053,Ya para que - Greeicy,10.417,333.949,38.2264,17.5391,100.7489,5.6619,318.9049,95.087,1
U101,Un violinista en tu tejado - Melendi,58.0326,90.6437,42.3397,19.1104,22.6985,137.4199,27.9139,160.1184,1
U117,Aunque no te pueda ver - Alex Ubago,47.7981,176.7865,74.8679,94.4879,54.5923,21.3616,146.1239,33.2308,0
U044,Limonar - Greeicy,40.0,264.2975,15.3178,23.4537,81.768,41.7443,321.3443,40.0237,1
U109,Combustion - Josean Log,65.0651,501.1165,79.079,65.3135,23.9198,11.8133,618.5495,35.7331,0
U070,Tres veces te engañe - Paquita la del barrio,56.7316,592.3756,172.8039,135.8475,63.5073,350.7296,698.84,287.2223,0
U020,Quiero + - Greeicy,81.4806,321.9319,6.3767,14.1154,41.9159,111.23,391.0562,69.3141,1
U033,Limonar - Greeicy,23.2736,42.6335,31.5649,33.8298,23.6771,392.598,101.1841,368.9209,0
U105,In my bed - Amy Winehouse,58.6729,244.6102,29.4884,68.4482,93.035,103.8599,275.8736,196.8949,0
U038,Borracho te recuerdo - Vicente Fernandez,60.5,43.2381,27.1456,55.6318,83.1109,14.1732,104.8243,68.9377,1
U085,La promesa - Melendi,80.9332,248.2139,2.6934,31.5566,85.2136,58.7091,435.1863,143.9227,1
U103,Back to black - Amy Winehouse,70.9691,475.2655,77.1386,59.6958,111.4865,98.6769,651.824,12.8096,0
U110,Fragile - Laufey,77.2405,444.8386,96.1624,87.0982,64.6996,47.919,540.9736,16.7806,0
U106,Desde que estamos juntos - Melendi,54.3983,14.2282,9.7029,0.942,5.2389,29.7279,62.4414,34.9668,1
U069,Someone like you - Adele,67.5931,319.6317,6.5713,51.6042,47.3158,66.257,383.584,18.9412,1
U002,Sangre para derramar - Milo J,55.3071,59.7697,94.59,136.6261,5.3271,395.4795,100.295,400.8066,0
U007,Sin remitente - Melendi,68.0895,61.6147,15.2587,24.9017,26.4688,12.2799,105.4137,14.1889,1
U095,Para siempre - Vicente Fernandez,55.411,176.5654,31.0703,17.5332,112.0281,66.8814,122.1944,45.1467,1
U068,Bored - Laufey,36.1812,93.5763,64.8667,34.7084,58.1006,173.6367,69.1867,115.5362,0
U075,Standing next to you - Jung Kook,67.6972,168.826,32.035,73.2883,16.4301,42.037,53.4083,25.6069,1
U075,Si hay algo - Josean Log,67.6972,246.9401,184.4928,209.65,61.5264,222.6197,362.3578,161.0934,0
U067,Te busco audio - Celia Cruz,65.4829,587.0435,80.2849,32.6463,55.2077,101.514,727.9919,46.3063,0
U014,Euphoria - Jung Kook,40.0,406.779,66.8007,22.3992,124.9739,149.9873,458.2022,25.0135,0
U013,Sigo aqui - Alex Ubago,52.7759,61.2068,27.2554,11.3835,9.0484,94.9007,129.0517,103.9491,1
U112,Somedoy - Jung Kook,47.8631,218.3339,154.5017,155.0758,90.6057,130.0269,356.6756,39.4212,0
U113,Set fire to the rain - Adele,37.5272,457.4877,102.2276,71.923,173.0203,50.0666,494.5445,122.9537,0
U047,Back to black - Amy Winehouse,79.8992,271.1311,4.0531,12.4312,12.8878,60.3283,350.0024,47.4406,1
U052,Never be alone - Shawn Mendes,66.8761,613.1287,14.8553,0.8963,14.2698,78.1329,756.65,92.4027,0
U006,Tres veces te engañe - Paquita la del barrio,76.6242,335.46,55.5225,13.1157,47.3276,65.7644,400.8215,113.092,0
U092,Stitches - Shawn Mendes,60.5392,31.4259,2.4705,1.144,13.4023,200.1448,84.236,186.7426,1
U035,Pierdeme el respeto - Paquita la del barrio,71.2139,156.924,7.2926,12.6246,42.4939,74.4869,266.8703,116.9808,1
U029,Somedoy - Jung Kook,66.3131,9.2887,36.2537,57.0168,14.5416,52.5045,73.3367,37.9629,1
U119,In my blood - Shawn Mendes,84.5936,340.4547,18.4805,38.1774,28.8443,1.4379,420.8033,27.4063,1
U022,Cinnamon girl - Lana del rey,31.6743,377.2463,207.895,182.6475,103.7714,268.6367,429.9386,164.8654,0
U057,Never be alone - Shawn Mendes,56.6341,210.7763,116.3826,112.6698,101.8965,303.2625,208.1617,201.366,0
U046,Es que yo te quiero a ti - Kevin Kaarl,73.1014,562.6327,2.3654,25.199,71.5312,2.8643,664.6286,68.6668,1
U090,Lover girl - Laufey,52.4488,131.2581,98.5897,85.4746,4.2557,164.0149,42.1988,168.2708,0
U117,El chofer - Vicente Fernandez,43.2784,340.0354,46.9302,49.0253,29.9802,23.2821,375.2176,6.6981,1
U100,Si pudiera - Manuel Medrano,60.9263,524.2069,31.1342,19.9717,20.2539,17.51,650.7053,37.7638,1
U063,Somedoy - Jung Kook,25.8468,137.7011,29.0188,33.031,41.8157,92.0565,234.6017,133.8722,1
U061,Azul celeste - Paquita la del barrio,57.6365,187.3731,105.0094,118.5309,51.7684,103.4225,277.9202,155.191,0
U100,Beso - Josean Log,60.9263,65.5209,20.0861,37.4382,28.3704,85.1517,60.9775,113.522,1
U103,Quedate - Manuel Medrano,75.6635,28.8492,19.7816,31.7909,30.0345,11.5788,210.1021,41.6133,1
U033,First love late spring - Mitski,67.8672,269.7189,112.7414,88.4561,170.6019,482.0612,283.6759,311.4593,0
U091,Rata de dos patas - Paquita la del barrio,50.3965,590.646,150.6906,144.8598,78.2655,156.9087,686.3155,78.6432,0
U093,Pierdeme el respeto - Paquita la del barrio,79.6162,191.973,165.7292,146.0234,86.1922,98.0865,164.9735,11.8943,0
U023,La luna - Josean Log,84.5936,154.7162,89.7378,63.5465,88.5525,163.4917,239.7759,74.9393,0
U062,Una y otra vez - Manuel Medrano,23.8405,154.6156,19.0789,4.6095,21.5595,147.6962,141.3229,126.1367,1
U001,San lucas - Kevin Kaarl,48.7455,132.6205,1.3656,6.9353,20.7631,7.4906,71.7203,13.2725,1
U045,Te quiero tanto - Kevin Kaarl,68.532,4.9019,160.4545,210.6735,77.1278,216.6366,12.6533,139.5088,0
U053,I bet on losing dogs - Mitski,73.1776,302.7481,37.0346,33.3002,35.9712,55.499,350.4646,19.5277,1
U074,Dead women - Mitski,58.2077,559.0779,19.5298,2.8787,50.3122,50.1432,645.007,100.4555,1
U054,Euphoria - Jung Kook,40.0,172.1783,24.4659,27.2957,48.0697,20.6533,192.2725,27.4163,1
U046,Si hay algo - Josean Log,73.1014,109.748,3.1322,19.2533,15.0955,67.0802,211.7439,82.1758,1
U046,Caminando por la vida - Melendi,73.1014,368.3316,23.5501,2.9663,30.51,36.7324,470.3275,67.2424,1
U067,Mujeres divinas - Vicente Fernandez,67.7894,104.0304,10.9792,5.8598,1.8838,68.0615,247.2853,69.9453,1
U090,Cinnamon girl - Lana del rey,44.5922,58.6051,23.5761,29.1996,7.4837,0.2408,135.021,7.7244,1
U018,Mujeres divinas - Vicente Fernandez,80.3973,259.4738,175.3678,150.6746,93.6514,441.4756,227.535,347.8242,0
U046,Desde que estamos juntos - Melendi,73.1014,18.6953,15.1748,42.0397,29.5653,48.3025,83.3006,18.7372,1
U103,Rolling in the deep - Adele,75.6635,628.1006,196.8072,151.9121,155.3847,274.7112,809.3535,119.3265,0
U041,Dead women - Mitski,73.9948,335.9947,80.0734,73.9809,58.8708,396.0309,392.6017,454.9017,0
U056,A gritos de esperanza - Alex Ubago,14.6212,175.4143,29.9505,35.0369,47.8181,58.834,167.3199,11.0159,1
U068,Que me perdone tu perro - Paquita la del barrio,36.1812,418.4726,7.2659,8.8928,62.2446,76.8654,442.8622,139.1101,1
U024,You da one - Rihanna,74.3637,46.1176,43.2597,59.2946,0.176,138.9582,90.4347,139.1342,0
U054,Retirada - Milo J,81.1035,150.5874,66.6436,116.648,97.0005,20.6533,89.3897,117.6538,0
U111,Just friends - Amy Winehouse,57.1474,170.4007,56.2858,50.4958,73.5832,133.2706,7.5186,206.8538,0
U031,Chachacha - Josean log,76.1597,39.9702,19.3306,9.6593,52.5634,51.4813,221.8238,1.082,1
U072,From the start - Laufey,38.0484,276.1099,9.5156,11.8945,80.4049,434.4863,551.8883,514.8912,0
U030,Sin remitente - Melendi,84.5936,326.7517,180.2749,184.0656,175.2208,168.7289,249.8944,6.4919,0
U047,Aca entre nos - Vicente Fernandez,84.5936,374.4728,22.8904,46.8734,53.4827,50.154,458.0385,3.3285,1
U095,A gritos de esperanza - Alex Ubago,55.0321,171.1489,15.3916,22.7053,40.2277,80.9314,117.1568,40.7037,1
U011,Washin machine - Mitski,11.9824,516.3447,3.0602,3.912,67.5363,1.7577,508.1557,65.7786,1
U094,Young and beautiful - Lana del rey ,29.9458,27.3878,91.7273,107.5208,107.3067,113.6891,43.3072,6.3824,0
